"id","dim1","dim2","rating","gender","age","edu"
2673,55.39289203,63.75167648,80,"Male","25 to 34 years","Masters degree"
2674,42.27662554,63.35399274,72,"Female","25 to 34 years","4 year college"
2675,49.59817892,54.70541945,60,"Female","45 to 54 years","4 year college"
2676,50.14136378,68.96239736,50,"Female","25 to 34 years","Masters degree"
2677,41.97386952,54.96068183,95,"Female","18 to 24 years","Some college"
2678,55.33979008,64.06699143,71,"Male","18 to 24 years","Some college"
2679,39.86266027,63.90957257,59,"Male","18 to 24 years","Some college"
2680,53.48779868,55.05736478,65,"Male","55 to 64 years","Some college"
2681,45.20361623,69.5038082,72,"Female","18 to 24 years","4 year college"
2682,46.02552709,55.03690852,53,"Male","45 to 54 years","Masters degree"
2683,52.87635305,63.94259257,90,"Male","55 to 64 years","4 year college"
2684,40.73339508,63.95431292,82,"Female","45 to 54 years","4 year college"
2685,55.92375568,55.15280991,80,"Male","35 to 44 years","High school"
2686,41.19746623,69.28494488,88,"Female","35 to 44 years","Masters degree"
2687,50.4013073,54.89679335,76,"Male","18 to 24 years","4 year college"
2688,49.1018228,62.98143582,25,"Male","25 to 34 years","4 year college"
2689,43.07128941,63.69888799,75,"Female","25 to 34 years","Some college"
2690,55.17770228,54.44658207,81,"Female","35 to 44 years","4 year college"
2691,39.55548798,69.47063473,65,"Male","18 to 24 years","High school"
2692,54.09420167,55.16508724,32,"Female","55 to 64 years","High school"
2693,44.01844274,63.66241467,85,"Female","35 to 44 years","4 year college"
2694,47.22999232,64.06159561,80,"Female","55 to 64 years","4 year college"
2695,52.0168895,54.6129333,88,"Male","25 to 34 years","4 year college"
2696,41.04563768,69.00502372,90,"Female","45 to 54 years","4 year college"
2697,56.10598379,54.78591404,50,"Male","18 to 24 years","Some college"
2698,40.95817476,63.16234755,80,"Male","25 to 34 years","High school"
2699,51.85358812,64.00041011,85,"Male","18 to 24 years","Some college"
2700,47.73620177,54.35792355,95,"Male","25 to 34 years","4 year college"
2701,44.02122943,69.08453485,19,"Female","45 to 54 years","4 year college"
2702,54.72904504,54.74464829,52,"Male","35 to 44 years","2 year college"
2703,39.9999993,62.57408302,85,"Female","25 to 34 years","Some college"
2704,55.8798323,63.71973489,83,"Female","25 to 34 years","4 year college"
2705,43.43536499,54.74969526,62,"Female","25 to 34 years","High school"
2706,48.61605783,69.53652634,80,"Female","45 to 54 years","4 year college"
2707,50.93448683,54.86539866,18,"Female","35 to 44 years","Some college"
2708,41.17810452,62.73325271,18,"Male","25 to 34 years","Some college"
2709,55.56879221,64.06797517,90,"Female","25 to 34 years","4 year college"
2710,40.22879653,54.04564368,80,"Female","25 to 34 years","4 year college"
2711,52.6142627,69.015216,49,"Female","45 to 54 years","Some college"
2712,46.39713589,55.07818554,52,"Female","35 to 44 years","4 year college"
2713,44.67730357,62.93161788,65,"Male","25 to 34 years","Some college"
2714,53.18700582,64.2104233,86,"Female","35 to 44 years","Masters degree"
2715,39.2440828,54.00217291,87,"Female","45 to 54 years","Some college"
2716,54.83232413,68.89577661,75,"Female","25 to 34 years","2 year college"
2717,42.16333135,55.19202634,56,"Male","18 to 24 years","Some college"
2718,49.38464361,62.62959516,87,"Female","45 to 54 years","2 year college"
2719,49.7909339,64.45954685,21,"Female","25 to 34 years","Some college"
2720,42.12113165,54.26318765,70,"Female","25 to 34 years","Some college"
2721,55.54396741,69.20684239,40,"Male","25 to 34 years","Doctoral"
2722,40.065312,55.47658173,79,"Male","35 to 44 years","4 year college"
2723,53.50853802,62.24235318,90,"Male","25 to 34 years","Some college"
2724,45.32049759,64.31921702,90,"Male","25 to 34 years","High school"
2725,46.02899798,53.74738507,41,"Male","25 to 34 years","Doctoral"
2726,52.58455701,68.63712609,93,"Female","25 to 34 years","2 year college"
2727,39.7514334,55.01578382,54,"Female","25 to 34 years","4 year college"
2728,55.28002388,62.54209155,48,"Female","55 to 64 years","2 year college"
2729,50.79437541,53.83480082,79,"Male","55 to 64 years","Masters degree"
2730,48.97475937,68.8630042,92,"Male","55 to 64 years","4 year college"
2731,43.03574882,55.35423072,50,"Male","25 to 34 years","4 year college"
2732,55.21259427,62.13157016,61,"Male","25 to 34 years","4 year college"
2733,39.77141384,64.79331599,88,"Female","35 to 44 years","Some college"
2734,54.47728229,54.35369871,44,"Male","35 to 44 years","Some college"
2735,44.68632124,68.78193636,46,"Male","25 to 34 years","4 year college"
2736,46.86673768,56.00125378,83,"Male","25 to 34 years","4 year college"
2737,51.76148879,62.55480508,82,"Female","35 to 44 years","Masters degree"
2738,40.31497499,65.06654266,75,"Male","35 to 44 years","4 year college"
2739,55.4011576,53.97070412,38,"Female","45 to 54 years","4 year college"
2740,40.54928929,69.06734751,65,"Male","45 to 54 years","2 year college"
2741,51.4813094,55.50987085,100,"Female","45 to 54 years","4 year college"
2742,47.26916213,62.1186223,100,"Female","35 to 44 years","Some college"
2743,43.44405977,65.17690956,64,"Female","25 to 34 years","High school"
2744,54.12259504,53.91228769,64,"Male","18 to 24 years","Some college"
2745,38.77116184,69.57149185,50,"Female","45 to 54 years","Masters degree"
2746,54.55505397,55.56680204,47,"Male","18 to 24 years","Some college"
2747,42.97151057,61.66756863,44,"Female","45 to 54 years","High school"
2748,47.76449853,65.0309446,75,"Female","45 to 54 years","2 year college"
2749,50.50011117,53.60055823,84,"Male","25 to 34 years","4 year college"
2750,40.42123308,68.87561627,45,"Female","18 to 24 years","2 year college"
2751,55.27519264,55.36387973,70,"Female","18 to 24 years","Some college"
2752,39.95081404,61.23577109,86,"Female","35 to 44 years","High school"
2753,52.53685549,64.60806003,81,"Male","35 to 44 years","High school"
2754,45.93437949,53.42043058,59,"Male","25 to 34 years","Some college"
2755,44.30244633,68.58937462,89,"Female","25 to 34 years","4 year college"
2756,53.78795618,56.18589262,60,"Male","18 to 24 years","4 year college"
2757,39.79608772,61.82733512,75,"Male","35 to 44 years","Masters degree"
2758,55.23800003,65.61331522,65,"Female","35 to 44 years","4 year college"
2759,42.30022644,53.86063314,75,"Female","45 to 54 years","4 year college"
2760,49.42090901,69.04555463,65,"Female","55 to 64 years","2 year college"
2761,49.94069777,56.2870954,66,"Male","25 to 34 years","Doctoral"
2762,42.06945272,61.7238918,72,"Male","35 to 44 years","2 year college"
2763,55.18429591,65.34770622,62,"Male","45 to 54 years","2 year college"
2764,39.7049478,53.43857933,55,"Male","25 to 34 years","4 year college"
2765,53.22084666,68.63540885,5,"Male","25 to 34 years","2 year college"
2766,45.12938884,56.01417277,95,"Female","35 to 44 years","Some college"
2767,45.72444064,61.19024418,80,"Male","25 to 34 years","Some college"
2768,52.01000566,65.00676577,68,"Female","25 to 34 years","High school"
2769,39.11373314,52.94438561,58,"Female","25 to 34 years","4 year college"
2770,54.55022493,68.14905055,75,"Female","35 to 44 years","4 year college"
2771,40.52630842,55.66841999,71,"Male","25 to 34 years","Some college"
2772,49.86288581,61.1309536,100,"Female","45 to 54 years","High school"
2773,48.15608001,65.63549668,91,"Female","35 to 44 years","Some college"
2774,42.11237065,53.42309586,80,"Male","45 to 54 years","Some college"
2775,54.35899344,68.6315215,18,"Female","18 to 24 years","High school"
2776,39.04565278,55.84519905,40,"Male","45 to 54 years","4 year college"
2777,53.50484423,60.55035117,73,"Female","25 to 34 years","Masters degree"
2778,43.602566,65.29208618,33,"Male","35 to 44 years","Some college"
2779,46.65949893,53.44445607,20,"Female","35 to 44 years","4 year college"
2780,51.66184058,68.6525667,80,"Male","25 to 34 years","4 year college"
2781,40.4375952,56.75615428,85,"Female","18 to 24 years","Some college"
2782,54.99642284,60.62231121,100,"Male","55 to 64 years","4 year college"
2783,40.17574268,65.26940512,58,"Female","25 to 34 years","4 year college"
2784,50.95666107,53.10279036,12,"Male","Age 65 or older","Masters degree"
2785,47.05862791,68.30651034,48,"Female","18 to 24 years","Masters degree"
2786,43.12360134,56.26760934,40,"Male","18 to 24 years","Some college"
2787,54.47122963,60.61951505,26,"Male","35 to 44 years","Some college"
2788,39.64076315,65.83175846,72,"Female","25 to 34 years","4 year college"
2789,54.74363421,53.18908894,90,"Female","25 to 34 years","Masters degree"
2790,42.92243601,68.71528671,68,"Male","45 to 54 years","Masters degree"
2791,47.68979418,56.85363305,53,"Female","35 to 44 years","High school"
2792,50.5370945,60.84310907,79,"Male","18 to 24 years","4 year college"
2793,40.81624077,66.23287692,91,"Female","45 to 54 years","2 year college"
2794,55.28904007,53.45351039,80,"Male","35 to 44 years","4 year college"
2795,39.98110315,68.63622795,84,"Female","35 to 44 years","Masters degree"
2796,52.20430196,56.9080107,65,"Male","25 to 34 years","2 year college"
2797,46.19581368,60.65670418,39,"Male","35 to 44 years","4 year college"
2798,43.61208781,67.1625415,60,"Female","25 to 34 years","4 year college"
2799,53.34468317,53.40435856,72,"Female","35 to 44 years","2 year college"
2800,39.30462216,68.57046998,76,"Female","25 to 34 years","4 year college"
2801,54.73822195,57.00233022,81,"Female","25 to 34 years","4 year college"
2802,41.27754475,61.16186198,60,"Male","18 to 24 years","Some college"
2803,48.42024844,67.00383956,67,"Male","35 to 44 years","Some college"
2804,49.05350771,53.961389,28,"Male","35 to 44 years","4 year college"
2805,40.92947701,69.1068299,56,"Female","18 to 24 years","4 year college"
2806,54.46397329,57.70186779,68,"Male","35 to 44 years","High school"
2807,38.98476543,60.96604713,35,"Male","25 to 34 years","Masters degree"
2808,52.44495209,67.10204811,69,"Male","25 to 34 years","4 year college"
2809,44.84090952,53.29765907,80,"Male","25 to 34 years","4 year college"
2810,45.38316877,69.28979785,60,"Male","18 to 24 years","High school"
2811,52.53778125,58.05106981,85,"Male","25 to 34 years","High school"
2812,39.57905378,61.0716474,69,"Female","35 to 44 years","4 year college"
2813,55.02357833,67.43463049,72,"Male","45 to 54 years","4 year college"
2814,41.05389389,53.9774483,65,"Male","18 to 24 years","4 year college"
2815,50.24866793,68.70273289,90,"Female","55 to 64 years","Some college"
2816,48.6547642,57.6332508,53,"Male","25 to 34 years","4 year college"
2817,42.80033861,60.62677965,82,"Male","45 to 54 years","4 year college"
2818,54.6919897,67.06071101,46,"Male","18 to 24 years","Some college"
2819,39.06341575,53.15785947,14,"Female","Age 65 or older","Some college"
2820,53.51403074,68.28718849,81,"Male","25 to 34 years","Doctoral"
2821,43.69929446,57.38991888,91,"Female","Age 65 or older","Some college"
2822,46.98455904,60.75270651,79,"Female","35 to 44 years","4 year college"
2823,52.09422206,67.56447779,89,"Female","25 to 34 years","Some college"
2824,40.41615882,54.13558005,79,"Male","18 to 24 years","Some college"
2825,55.81519398,69.31844319,60,"Female","35 to 44 years","High school"
2826,41.02892795,58.59630642,85,"Female","18 to 24 years","Some college"
2827,51.67974866,60.88148404,66,"Male","18 to 24 years","High school"
2828,47.42317472,67.2017207,73,"Female","25 to 34 years","Masters degree"
2829,43.47744862,53.7817002,83,"Female","35 to 44 years","Doctoral"
2830,53.77326587,67.77638352,2,"Male","35 to 44 years","4 year college"
2831,38.91066589,57.23225303,43,"Male","25 to 34 years","Some college"
2832,53.9882387,59.27098473,81,"Female","45 to 54 years","Some college"
2833,43.37040003,67.54840733,70,"Female","Age 65 or older","4 year college"
2834,48.22886067,53.80163807,2,"Male","25 to 34 years","4 year college"
2835,51.18769546,68.73809007,14,"Female","25 to 34 years","Some college"
2836,41.66485146,58.04907144,100,"Female","45 to 54 years","High school"
2837,55.79640233,60.30329176,59,"Male","Age 65 or older","2 year college"
2838,40.50573081,67.77440682,70,"Male","18 to 24 years","Some college"
2839,52.65893121,53.92297008,86,"Male","45 to 54 years","Some college"
2840,46.17283564,68.54426436,84,"Female","55 to 64 years","Some college"
2841,45.06788818,58.16011512,50,"Female","25 to 34 years","High school"
2842,54.21106737,59.70438208,62,"Male","35 to 44 years","Some college"
2843,40.1235693,67.39135204,56,"Female","25 to 34 years","2 year college"
2844,55.54802609,53.43895988,96,"Male","45 to 54 years","Masters degree"
2845,42.86460427,68.14814621,62,"Female","25 to 34 years","Masters degree"
2846,48.51723132,59.07426456,70,"Female","25 to 34 years","4 year college"
2847,49.26392702,60.37064523,80,"Female","25 to 34 years","Some college"
2848,41.0434615,68.27141004,57,"Female","25 to 34 years","4 year college"
2849,54.63269709,54.22180158,85,"Male","35 to 44 years","4 year college"
2850,39.15446242,68.99958263,60,"Male","18 to 24 years","Some college"
2851,52.88497578,58.68774581,6,"Female","45 to 54 years","Some college"
2852,45.61795415,59.29678904,35,"Male","25 to 34 years","Some college"
2853,45.98601882,67.40923138,55,"Male","25 to 34 years","4 year college"
2854,53.24113074,53.26617177,81,"Male","Age 65 or older","Doctoral"
2855,40.16629124,68.35933153,86,"Female","Age 65 or older","4 year college"
2856,55.50701548,58.13839466,85,"Female","55 to 64 years","Masters degree"
2857,40.8749449,60.34715559,50,"Female","18 to 24 years","High school"
2858,49.70968692,68.66910139,35,"Female","25 to 34 years","Masters degree"
2859,48.64211755,53.83068254,73,"Male","35 to 44 years","Some college"
2860,42.38999183,68.48285776,86,"Male","25 to 34 years","Some college"
2861,54.36032704,59.14116838,15,"Female","25 to 34 years","Some college"
2862,39.25464963,59.57646324,80,"Male","25 to 34 years","Some college"
2863,53.45116085,68.26475472,23,"Male","25 to 34 years","Masters degree"
2864,43.72449465,53.94618751,80,"Male","35 to 44 years","4 year college"
2865,46.45861526,68.69905338,5,"Male","25 to 34 years","4 year college"
2866,51.6753247,59.47732217,75,"Male","18 to 24 years","4 year college"
2867,39.6303288,59.66069455,70,"Male","18 to 24 years","Some college"
2868,54.62928825,67.85580424,78,"Female","25 to 34 years","4 year college"
2869,39.41584697,53.25645385,46,"Male","18 to 24 years","4 year college"
2870,49.98398468,67.76731769,93,"Female","45 to 54 years","High school"
2871,47.16974369,59.63190725,75,"Female","25 to 34 years","4 year college"
2872,43.01550985,59.68497665,60,"Female","25 to 34 years","4 year college"
2873,53.93805136,68.62183002,79,"Female","35 to 44 years","4 year college"
2874,39.04411764,54.14310317,44,"Male","18 to 24 years","Some college"
2875,53.47415778,68.23544016,58,"Female","25 to 34 years","High school"
2876,42.11936599,59.41455585,48,"Male","45 to 54 years","Masters degree"
2877,46.86988531,59.21865354,75,"Male","18 to 24 years","Some college"
2878,49.94009535,68.35575873,70,"Female","35 to 44 years","Some college"
2879,39.78394008,53.73668054,76,"Male","55 to 64 years","Some college"
2880,54.33573591,68.09067891,80,"Female","25 to 34 years","Masters degree"
2881,39.64465329,59.9706989,35,"Female","45 to 54 years","2 year college"
2882,51.83515118,59.82806446,84,"Male","25 to 34 years","Some college"
2883,45.98202282,68.54662148,73,"Male","25 to 34 years","Some college"
2884,43.49964602,53.89595522,44,"Male","25 to 34 years","Some college"
2885,53.03436549,68.10015313,53,"Male","25 to 34 years","4 year college"
2886,38.90018841,59.68957076,80,"Male","25 to 34 years","4 year college"
2887,54.31467221,58.99594924,51,"Female","35 to 44 years","Masters degree"
2888,41.13651673,68.08228278,72,"Male","25 to 34 years","4 year college"
2889,47.95303301,53.39246489,81,"Male","35 to 44 years","4 year college"
2890,48.81312497,67.57421185,70,"Male","18 to 24 years","High school"
2891,39.92305104,60.03653903,89,"Female","45 to 54 years","Masters degree"
2892,53.56629473,59.0943034,65,"Male","35 to 44 years","4 year college"
2893,38.08986611,68.81726069,49,"Male","25 to 34 years","4 year college"
2894,52.04153554,53.30076082,77,"Female","55 to 64 years","4 year college"
2895,44.24241706,67.39066941,81,"Female","25 to 34 years","Some college"
2896,44.15980759,59.37826174,85,"Female","25 to 34 years","4 year college"
2897,51.0103871,58.33803339,83,"Male","18 to 24 years","Some college"
2898,37.92884495,68.25113248,35,"Male","25 to 34 years","4 year college"
2899,54.11313673,53.23469194,55,"Male","18 to 24 years","Some college"
2900,40.54075562,66.95365792,70,"Female","45 to 54 years","Some college"
2901,49.28202191,59.17529194,45,"Female","25 to 34 years","4 year college"
2902,47.91417357,57.73665217,74,"Female","25 to 34 years","4 year college"
2903,40.98571787,67.90233803,22,"Male","25 to 34 years","Some college"
2904,53.425913,52.95444581,85,"Male","45 to 54 years","Masters degree"
2905,38.76044377,66.77289236,78,"Male","25 to 34 years","Masters degree"
2906,53.09452213,59.20951013,30,"Male","25 to 34 years","Some college"
2907,43.4564494,57.52321337,85,"Male","18 to 24 years","4 year college"
2908,51.32158952,53.17807195,94,"Female","25 to 34 years","4 year college"
2909,39.56374863,66.96991311,60,"Male","25 to 34 years","Masters degree"
2910,54.74514619,59.62354154,66,"Male","25 to 34 years","High school"
2911,40.02766499,57.6900397,70,"Female","55 to 64 years","Masters degree"
2912,49.87838896,67.50720771,67,"Male","25 to 34 years","High school"
2913,46.31094389,52.54450488,81,"Male","35 to 44 years","4 year college"
2914,42.04743877,66.22956155,7,"Female","35 to 44 years","4 year college"
2915,53.20838222,58.86833912,75,"Male","25 to 34 years","Some college"
2916,38.60428736,56.56280427,84,"Male","35 to 44 years","2 year college"
2917,53.62883113,67.20940557,68,"Female","35 to 44 years","Doctoral"
2918,41.96338467,52.17041235,74,"Female","25 to 34 years","Masters degree"
2919,46.7455301,66.06787102,87,"Male","45 to 54 years","4 year college"
2920,49.6336239,58.4679524,61,"Female","18 to 24 years","High school"
2921,39.77612933,56.03996159,77,"Male","18 to 24 years","4 year college"
2922,54.36624994,66.86292647,45,"Female","45 to 54 years","4 year college"
2923,39.09604877,52.07956147,78,"Male","25 to 34 years","Some college"
2924,51.10729427,65.54007634,81,"Female","45 to 54 years","Some college"
2925,45.28774373,58.84243043,18,"Male","25 to 34 years","High school"
2926,43.31401132,56.7197885,62,"Female","18 to 24 years","Some college"
2927,52.63944959,67.71621649,10,"Male","25 to 34 years","2 year college"
2928,38.45935406,52.6377862,34,"Female","18 to 24 years","Some college"
2929,54.22130719,65.87189079,75,"Female","25 to 34 years","High school"
2930,41.15742598,58.82855687,64,"Male","18 to 24 years","Some college"
2931,47.65300297,55.43011033,49,"Male","25 to 34 years","Masters degree"
2932,48.62644489,66.5970545,53,"Male","45 to 54 years","4 year college"
2933,40.1326335,51.95192808,76,"Male","25 to 34 years","4 year college"
2934,53.72214748,65.02855659,85,"Male","18 to 24 years","4 year college"
2935,39.03527015,59.59837752,67,"Female","35 to 44 years","4 year college"
2936,52.3239867,56.43794244,100,"Male","35 to 44 years","4 year college"
2937,43.73820747,67.4985841,81,"Male","25 to 34 years","Masters degree"
2938,43.87920579,52.36318936,51,"Female","55 to 64 years","High school"
2939,51.33414003,65.45991806,27,"Male","18 to 24 years","4 year college"
2940,38.77082696,58.8266924,76,"Male","45 to 54 years","4 year college"
2941,54.50805142,55.51220373,97,"Male","25 to 34 years","Some college"
2942,41.21784951,66.70032749,68,"Female","18 to 24 years","Some college"
2943,49.18871531,51.40767234,50,"Male","18 to 24 years","Some college"
2944,47.84524351,64.63386095,100,"Female","45 to 54 years","Masters degree"
2945,41.38604711,58.85836808,73,"Male","25 to 34 years","4 year college"
2946,53.69034678,55.30147588,80,"Female","35 to 44 years","4 year college"
2947,38.31707733,66.96183395,71,"Female","Age 65 or older","High school"
2948,53.07722725,51.71606506,80,"Female","35 to 44 years","Masters degree"
2949,43.06300386,65.07477819,64,"Male","18 to 24 years","4 year college"
2950,45.58466078,59.54062279,80,"Male","35 to 44 years","High school"
2951,51.01461518,55.65366539,19,"Female","35 to 44 years","Masters degree"
2952,39.05642528,67.18975923,33,"Female","25 to 34 years","4 year college"
2953,54.50088791,52.22958701,89,"Female","55 to 64 years","4 year college"
2954,39.81898798,64.93094693,85,"Female","25 to 34 years","2 year college"
2955,50.40437749,59.68345105,64,"Female","25 to 34 years","4 year college"
2956,46.80144801,55.75582647,61,"Male","25 to 34 years","High school"
2957,42.04357079,67.253738,22,"Male","25 to 34 years","Doctoral"
2958,53.11326361,51.87624286,49,"Male","35 to 44 years","4 year college"
2959,38.15906834,64.43895747,50,"Male","45 to 54 years","Some college"
2960,53.67931627,59.42755909,66,"Male","25 to 34 years","2 year college"
2961,42.48008739,55.06135363,70,"Male","25 to 34 years","4 year college"
2962,46.79584685,67.1123613,88,"Female","35 to 44 years","4 year college"
2963,49.93103719,51.9034423,24,"Male","25 to 34 years","4 year college"
2964,39.65533767,64.32414491,83,"Female","45 to 54 years","Masters degree"
2965,54.28299796,59.48167761,66,"Male","35 to 44 years","Some college"
2966,38.76278629,54.3092334,68,"Female","25 to 34 years","Masters degree"
2967,50.69000525,66.99886609,80,"Female","35 to 44 years","4 year college"
2968,45.10262859,51.79007631,25,"Male","25 to 34 years","4 year college"
2969,42.90733582,64.06543828,82,"Male","18 to 24 years","High school"
2970,52.32315337,59.45962895,86,"Female","55 to 64 years","Masters degree"
2971,38.09790242,54.61885553,100,"Male","25 to 34 years","4 year college"
2972,53.48995248,67.03852688,35,"Female","55 to 64 years","Some college"
2973,40.84186316,52.44026224,61,"Male","25 to 34 years","Some college"
2974,47.45375885,64.56699388,62,"Female","18 to 24 years","Some college"
2975,49.48267606,60.30064727,80,"Female","25 to 34 years","4 year college"
2976,41.25500138,55.86053613,50,"Male","18 to 24 years","Some college"
2977,53.36455902,67.35698446,100,"Male","35 to 44 years","4 year college"
2978,37.89424072,52.15631654,90,"Female","55 to 64 years","Doctoral"
2979,51.1243663,64.13116799,81,"Female","25 to 34 years","High school"
2980,43.54872263,59.77929706,65,"Female","18 to 24 years","2 year college"
2981,43.74642904,55.03268855,75,"Female","35 to 44 years","Masters degree"
2982,51.3006754,67.73306554,90,"Female","55 to 64 years","Some college"
2983,37.70038417,52.73602907,84,"Female","Age 65 or older","Doctoral"
2984,53.16872543,64.55579118,80,"Male","35 to 44 years","4 year college"
2985,39.85789226,61.19737046,12,"Female","Age 65 or older","2 year college"
2986,48.41080105,55.65463155,45,"Male","25 to 34 years","High school"
2987,47.2693025,68.49027455,70,"Male","18 to 24 years","Some college"
2988,40.72669965,52.30623395,74,"Male","25 to 34 years","4 year college"
2989,53.31225046,63.96773914,30,"Female","18 to 24 years","Some college"
2990,38.07860102,59.79350685,66,"Male","25 to 34 years","High school"
2991,51.93472878,55.06475432,50,"Male","45 to 54 years","Some college"
2992,42.47539406,68.0322235,55,"Male","18 to 24 years","I’d prefer not"
2993,44.72501944,52.87428112,75,"Female","45 to 54 years","4 year college"
2994,50.14123856,64.71890131,70,"Female","25 to 34 years","Some college"
2995,38.23695997,61.31361687,76,"Male","25 to 34 years","4 year college"
2996,53.8022129,54.89217848,89,"Female","55 to 64 years","Masters degree"
2997,39.62482225,67.45417118,76,"Male","25 to 34 years","Some college"
2998,49.28351125,53.15746474,71,"Female","25 to 34 years","4 year college"
2999,45.93742795,64.49312379,15,"Female","55 to 64 years","2 year college"
3000,42.06472922,60.57022387,29,"Male","25 to 34 years","Doctoral"
3001,53.22598751,54.3388857,70,"Male","45 to 54 years","2 year college"
3002,38.24286771,67.55954736,84,"Female","18 to 24 years","Less than high school"
3003,53.21114862,52.450406,74,"Female","55 to 64 years","4 year college"
3004,42.52422317,63.28153384,85,"Female","35 to 44 years","4 year college"
3005,47.35167043,59.84690589,90,"Male","45 to 54 years","Some college"
3006,50.75499107,53.38929293,39,"Male","25 to 34 years","4 year college"
3007,39.86028515,66.97453399,89,"Female","35 to 44 years","4 year college"
3008,54.52469801,51.89587036,89,"Female","25 to 34 years","4 year college"
3009,39.65576883,62.31188547,60,"Male","18 to 24 years","4 year college"
3010,51.42097859,60.78937808,77,"Female","35 to 44 years","2 year college"
3011,45.93964568,54.10722091,75,"Female","Age 65 or older","4 year college"
3012,43.63201114,67.56690392,57,"Male","25 to 34 years","High school"
3013,53.13770133,52.52275895,100,"Female","55 to 64 years","Some college"
3014,39.0576966,63.57814645,55,"Female","25 to 34 years","Some college"
3015,54.43728712,61.1500911,85,"Female","45 to 54 years","High school"
3016,41.80608997,53.82453832,80,"Male","55 to 64 years","4 year college"
3017,48.31513894,67.39833715,50,"Female","35 to 44 years","4 year college"
3018,49.37636702,51.90753489,87,"Female","55 to 64 years","2 year college"
3019,40.92028292,62.24639986,75,"Female","55 to 64 years","Masters degree"
3020,54.72113461,60.06444273,42,"Female","35 to 44 years","Some college"
3021,39.67512149,53.06411952,82,"Female","25 to 34 years","4 year college"
3022,52.36874661,66.59211094,83,"Male","35 to 44 years","4 year college"
3023,44.86574434,51.62908807,75,"Female","25 to 34 years","Some college"
3024,44.06588089,61.48941872,18,"Male","35 to 44 years","Some college"
3025,51.71903287,59.55414454,30,"Male","35 to 44 years","4 year college"
3026,37.92390491,51.47786715,44,"Male","25 to 34 years","Some college"
3027,53.64162959,65.8854849,77,"Female","25 to 34 years","4 year college"
3028,39.91961803,50.96904373,60,"Female","18 to 24 years","2 year college"
3029,48.37765519,61.25572253,80,"Female","45 to 54 years","4 year college"
3030,47.79830209,59.96203012,35,"Female","35 to 44 years","4 year college"
3031,41.13342527,52.40019817,100,"Female","25 to 34 years","Some college"
3032,53.78474442,66.29440113,68,"Male","25 to 34 years","Some college"
3033,38.67493705,51.44085699,10,"Female","55 to 64 years","Masters degree"
3034,53.38429219,61.98204082,70,"Female","25 to 34 years","4 year college"
3035,44.06858174,60.5157437,82,"Female","35 to 44 years","Some college"
3036,45.82438243,52.81565246,25,"Female","25 to 34 years","2 year college"
3037,51.46641307,66.80924693,91,"Female","45 to 54 years","High school"
3038,40.45238215,52.10143018,55,"Male","25 to 34 years","4 year college"
3039,55.69661802,62.01588433,83,"Female","25 to 34 years","Masters degree"
3040,40.45755615,60.66620928,51,"Male","25 to 34 years","4 year college"
3041,50.68932012,52.67646445,75,"Female","25 to 34 years","Masters degree"
3042,47.79422193,66.62156695,53,"Male","35 to 44 years","Masters degree"
3043,43.34618845,51.78147275,42,"Female","18 to 24 years","Some college"
3044,54.30010062,61.64541578,90,"Female","25 to 34 years","Some college"
3045,40.07654775,60.9787846,35,"Male","35 to 44 years","4 year college"
3046,55.01548831,52.77826658,40,"Male","25 to 34 years","4 year college"
3047,43.87574404,67.10816655,80,"Male","35 to 44 years","2 year college"
3048,48.11340346,52.38519397,90,"Male","45 to 54 years","Masters degree"
3049,51.63023491,62.14896071,63,"Male","18 to 24 years","4 year college"
3050,41.18580384,61.45355421,75,"Male","35 to 44 years","4 year college"
3051,55.8861802,53.04446066,89,"Female","45 to 54 years","Doctoral"
3052,40.69415735,67.31362718,68,"Male","25 to 34 years","Some college"
3053,52.48763286,52.68976944,66,"Female","45 to 54 years","4 year college"
3054,47.05577163,61.90850441,71,"Female","45 to 54 years","High school"
3055,44.43240682,61.60344521,35,"Female","45 to 54 years","High school"
3056,54.02745813,52.98802969,81,"Male","25 to 34 years","Some college"
3057,39.86955777,67.65491645,60,"Female","25 to 34 years","4 year college"
3058,55.77877997,52.51546903,69,"Male","18 to 24 years","Some college"
3059,42.67520586,62.48644375,21,"Male","45 to 54 years","Some college"
3060,49.08105784,62.28875474,73,"Female","25 to 34 years","4 year college"
3061,51.30611831,53.09965444,55,"Male","35 to 44 years","High school"
3062,42.61021673,67.53345666,31,"Female","18 to 24 years","Some college"
3063,56.46212291,53.05418295,66,"Male","45 to 54 years","2 year college"
3064,41.0012447,61.99248207,71,"Female","25 to 34 years","2 year college"
3065,54.1120558,62.04376464,60,"Female","25 to 34 years","4 year college"
3066,46.94226716,53.48758513,90,"Male","35 to 44 years","4 year college"
3067,46.74262432,67.99791378,51,"Male","25 to 34 years","High school"
3068,54.49427011,53.5967625,50,"Male","35 to 44 years","4 year college"
3069,40.63288765,61.96841041,11,"Male","35 to 44 years","High school"
3070,56.36888868,62.49294327,87,"Male","18 to 24 years","4 year college"
3071,42.9747881,53.00861089,82,"Male","35 to 44 years","Masters degree"
3072,51.3374985,67.59157734,41,"Male","35 to 44 years","High school"
3073,50.42259544,53.27240787,85,"Female","35 to 44 years","4 year college"
3074,43.73256377,61.85436819,77,"Male","25 to 34 years","4 year college"
3075,56.20859025,62.53758288,20,"Female","55 to 64 years","4 year college"
